from,to,cost
770681,770917,9260.0
770681,770979,10023.8
770681,771253,9863.5
770681,771254,4185.4
770681,771268,6401.5
770681,771285,2595.7
770681,771294,3247.0
770681,771295,1102.6
770681,771306,3872.2
770681,771318,979.4
770681,771329,2497.2
770681,771340,2769.1
770681,771349,1530.2
770681,771350,4217.9
770681,771360,4268.0
770681,771371,4673.5
770681,771385,9965.5
770681,771386,5459.9
770681,771396,6321.1
770681,771400,9128.0
770681,771410,7366.4
770681,771421,7642.9
770681,771431,8368.3
770681,771432,10914.2
770681,771441,9835.4
770681,771463,7708.0
770681,771475,8631.6
770681,771499,5263.4
770681,771509,3735.7
770681,771521,3996.7
770681,771531,1046.5
770681,771542,527.3
770681,771553,1892.6
770681,771565,2716.4
770681,771577,3091.9
770681,771578,5254.4
770682,764885,10857.1
770682,764905,7959.5
770682,764921,3538.7
770682,764927,3554.7
770682,764932,1224.1
770682,764937,706.8
770682,765106,10672.9
770682,770637,9966.6
770682,770648,3869.8
770682,770661,4342.5
770682,770666,9649.6
770682,770671,1688.0
770682,770676,5977.5
770682,770682,0.0
770682,770724,10660.1
770682,770821,6709.2
770682,770824,5124.3
770682,770827,3155.0
770682,770836,5620.6
770682,770845,4690.0
770682,770851,7156.9
770682,770857,1277.4
770682,770862,9330.6
770682,770866,10465.8
770682,770901,8540.9
770682,770911,10240.2
770682,770941,7429.0
770682,770947,8716.3
770687,717554,8072.5
770687,717566,9293.3
770687,760686,7779.1
770687,760693,8970.7
770687,760794,9989.3
770687,760801,9659.9
770687,760814,8695.3
770687,760971,10190.3
770687,764072,10025.4
770687,764081,9637.8
770687,764085,10629.4
770687,764834,9684.1
770687,764839,10106.9
770687,764868,10701.7
770687,770616,3631.5
770687,770621,6703.3
770687,770631,5255.7
770687,770634,1361.4
770687,770651,5586.0
770687,770657,10439.9
770687,770660,4172.2
770687,770667,5242.3
770687,770673,5766.8
770687,770681,4140.6
770687,770687,0.0
770687,770691,7861.6
770687,770697,6923.5
770687,770703,2238.7
770687,770717,9570.1
770687,770854,9134.3
770687,770877,10540.3
770687,770887,7877.2
770687,770890,9745.1
770687,770895,6853.4
770687,770896,9995.1
770687,770935,8903.6
770687,770953,10306.0
770687,770965,7829.0
770687,770979,6645.2
770687,771254,8256.7
770687,771268,10472.8
770687,771285,6667.0
770687,771294,7318.3
770687,771295,5173.9
770687,771306,7943.5
770687,771318,5120.1
770687,771329,6637.9
770687,771340,4061.4
770687,771349,5670.9
770687,771350,3722.8
770687,771360,5474.2
770687,771371,1295.0
770687,771385,6587.0
770687,771386,2081.4
770687,771396,2942.6
770687,771400,5749.5
770687,771410,3987.9
770687,771421,4264.4
770687,771431,4989.8
770687,771432,7535.7
770687,771441,6456.9
770687,771453,9415.8
770687,771463,4329.5
770687,771475,5253.1
770687,771488,7766.0
770687,771499,1557.3
770687,771509,3399.2
770687,771521,3660.2
770687,771531,5187.2
770687,771542,4668.0
770687,771553,5963.9
770687,771565,6787.7
770687,771577,7163.2
770687,771578,9325.7
770687,772125,11263.4
770687,772132,10504.9
770688,767802,9140.3
770688,767810,7715.6
770688,767811,5321.4
770688,770688,0.0
770688,770700,1536.9
770688,770736,9839.4
770688,770754,9336.7
770688,770766,5033.9
770688,770772,7588.4
770688,770781,9462.4
770688,770863,4950.9
770688,770878,3469.9
770688,770923,6533.4
770688,770934,7791.0
770688,770940,9958.2
770688,771003,10048.3
770688,771010,4999.1
770688,771028,3323.5
770688,771058,4534.7
770688,771071,8761.0
770688,771116,9618.1
770688,771119,7004.6
770691,759271,9098.3
770691,764622,6802.5
770691,764627,7182.4
770691,764798,4677.4
770691,764803,9560.5
770691,764808,9785.6
770691,764814,3377.5
770691,764819,6937.1
770691,764824,3761.9
770691,764829,5697.5
770691,764834,4189.3
770691,764839,2245.3
770691,764848,5724.6
770691,764863,3718.0
770691,764868,4261.3
770691,764874,7764.3
770691,764879,6192.2
770691,764885,8980.8
770691,764891,5923.3
770691,764900,7094.4
770691,764910,8130.8
770691,764915,8364.5
770691,765106,8796.6
770691,765150,4954.4
770691,765472,7665.4
770691,770621,6322.3
770691,770631,7995.2
770691,770637,9597.7
770691,770643,4493.9
770691,770652,7216.5
770691,770657,3170.6
770691,770660,9846.1
770691,770673,8946.7
770691,770691,0.0
770691,770712,4929.8
770691,770717,1708.5
770691,770724,7726.1
770691,770741,6023.1
770691,770748,9113.4
770691,770760,4086.8
770691,770830,2947.2
770691,770833,5447.2
770691,770890,1883.5
770691,770896,2708.8
770691,770901,9168.2
770691,770911,8363.9
770691,770917,5469.7
770691,770929,7403.1
770691,771253,6214.2
770691,771254,395.1
770691,771268,6233.6
770691,771285,6286.0
770691,771294,6937.3
770691,771295,8353.8
770691,771306,7562.5
770691,771318,7859.5
770691,771329,9377.4
770691,771340,9649.3
770691,771349,8410.4
770691,771509,10051.4
770691,771521,10312.4
770691,771531,8153.1
770691,771542,7778.5
770691,771553,9143.8
770691,771565,5807.7
770691,771577,6830.3
770691,771578,5086.5
770694,767810,7248.5
770694,767811,8713.6
770694,770666,7858.1
770694,770688,7592.6
770694,770694,0.0
770694,770700,9129.5
770694,770707,6375.8
770694,770735,1358.3
770694,770754,6020.5
770694,770836,9301.2
770694,770839,4023.2
770694,770843,8336.6
770694,770848,6992.4
770694,770851,7620.5
770694,770863,8639.3
770694,770872,4393.2
770694,770881,5356.9
770694,770886,2423.9
770694,770905,3193.9
770694,770916,5352.9
770694,770922,8026.8
770694,770923,9925.6
770694,770926,6929.8
770694,770959,4889.5
770694,770995,8039.3
770694,771010,10201.5
770694,775302,3110.3
770694,775314,4258.7
770694,775365,1319.9
770697,717554,5984.8
770697,717566,7205.5
770697,760686,5691.3
770697,760693,6883.0
770697,760782,11095.3
770697,760794,10199.5
770697,760801,9721.9
770697,760814,8757.3
770697,760971,10400.4
770697,764072,10235.5
770697,764081,9699.8
770697,764085,10839.5
770697,770616,7839.1
770697,770621,10416.5
770697,770631,8968.8
770697,770634,5569.1
770697,770651,3498.2
770697,770660,7971.3
770697,770667,2398.0
770697,770673,9480.0
770697,770681,7853.8
770697,770687,4207.6
770697,770697,0.0
770697,770703,5951.9
770697,770854,6512.9
770697,770877,7918.9
770697,770887,5255.8
770697,770895,4738.1
770697,770904,11616.5
770697,770910,11082.5
770697,770935,6282.2
770697,770953,7684.6
770697,770965,5207.7
770697,770979,4557.5
770697,770983,10130.9
770697,770989,10671.2
770697,771285,10380.1
770697,771294,11031.4
770697,771295,8887.1
770697,771318,8833.2
770697,771329,10351.1
770697,771340,7774.5
770697,771349,9384.1
770697,771350,7435.9
770697,771360,9273.4
770697,771371,5502.6
770697,771385,3506.0
770697,771386,6289.0
770697,771396,7150.3
770697,771400,2668.5
770697,771410,8195.5
770697,771421,2176.7
770697,771431,2902.0
770697,771432,612.2
770697,771441,4369.1
770697,771453,7328.0
770697,771463,2013.2
770697,771475,2408.8
770697,771488,4685.1
770697,771499,5051.9
770697,771509,7112.4
770697,771521,7373.4
770697,771531,8900.4
770697,771542,8381.2
770697,771553,9677.1
770697,771565,10500.8
770697,771577,10876.4
770697,772125,9175.7
770697,772126,11498.4
770697,772132,8417.1
770697,772133,12256.8
770700,767802,7603.6
770700,767810,6178.8
770700,767811,3784.6
770700,770688,6522.9
770700,770700,0.0
770700,770713,10135.7
770700,770736,8302.6
770700,770754,7799.9
770700,770766,3497.1
770700,770772,6051.6
770700,770781,7925.6
770700,770796,9661.8
770700,770818,8845.7
770700,770843,10437.7
770700,770863,3414.1
770700,770872,10881.6
770700,770878,1933.1
770700,770905,9682.3
770700,770922,10525.8
770700,770923,4996.6
770700,770934,6254.2
770700,770940,8421.4
770700,771003,8511.5
770700,771010,3462.3
770700,771028,1786.7
770700,771058,2997.9
770700,771071,7224.2
770700,771116,8081.4
770700,771119,5467.8
770700,775314,10747.1
770703,760686,10211.1
770703,764798,10747.6
770703,764814,9837.2
770703,764824,9832.3
770703,764834,8282.1
770703,764839,8705.0
770703,764863,9771.4
770703,764868,9695.3
770703,765150,11024.6
770703,770616,6063.5
770703,770621,5301.4
770703,770631,3853.7
770703,770634,3793.5
770703,770651,8018.0
770703,770657,9223.9
770703,770660,2019.4
770703,770667,7674.4
770703,770673,4364.9
770703,770681,2738.7
770703,770687,9720.6
770703,770691,6459.7
770703,770697,9355.5
770703,770703,0.0
770703,770717,8168.2
770703,770760,10140.1
770703,770830,9406.8
770703,770833,10881.1
770703,770887,10309.2
770703,770890,8343.2
770703,770895,9285.4
770703,770896,8779.1
770703,770965,10261.1
770703,770979,9077.3
770703,771254,6854.8
770703,771268,9070.8
770703,771285,5265.0
770703,771294,5916.3
770703,771295,3772.0
770703,771306,6541.5
770703,771318,3718.1
770703,771329,5236.0
770703,771340,1822.6
770703,771349,4269.0
770703,771350,2320.8
770703,771360,3321.5
770703,771371,3727.0
770703,771385,9019.0
770703,771386,4513.4
770703,771396,5374.7
770703,771400,8181.5
770703,771410,6419.9
770703,771421,6696.5
770703,771431,7421.8
770703,771432,9967.8
770703,771441,8888.9
770703,771463,6761.5
770703,771475,7685.2
770703,771488,10198.1
770703,771499,4316.9
770703,771509,1160.4
770703,771521,1421.4
770703,771531,3785.2
770703,771542,3266.1
770703,771553,4561.9
770703,771565,5385.7
770703,771577,5761.3
770703,771578,7923.7
770707,767810,8568.9
770707,767811,10034.0
770707,770666,9338.7
770707,770688,8913.0
770707,770694,1480.6
770707,770700,10449.9
770707,770707,0.0
770707,770735,2678.7
770707,770754,7340.9
770707,770836,10781.8
770707,770839,5503.8
770707,770843,9817.2
770707,770848,8473.0
770707,770851,9101.1
770707,770863,9959.7
770707,770872,5713.6
770707,770881,6837.5
770707,770886,3904.5
770707,770905,4514.3
770707,770916,6833.5
770707,770922,9507.5
770707,770926,8410.4
770707,770959,6370.1
770707,770995,9519.9
770707,775302,1631.4
770707,775314,5579.1
770707,775365,1975.5
770712,764798,10308.6
770712,764814,9263.8
770712,764824,8993.5
770712,764829,11047.7
770712,764834,7708.7
770712,764839,8131.6
770712,764848,10620.1
770712,764863,8932.5
770712,764868,9156.9
770712,764891,10828.5
770712,765150,10585.6
770712,770616,11300.1
770712,770621,3994.8
770712,770631,5405.1
770712,770634,9030.1
770712,770643,1574.0
770712,770657,8385.1
770712,770660,7256.0
770712,770673,6764.7
770712,770681,8925.9
770712,770691,5886.2
770712,770703,10453.5
770712,770712,0.0
770712,770717,7594.7
770712,770741,10928.3
770712,770760,9301.3
770712,770830,8833.4
770712,770833,10342.7
770712,770890,7769.8
770712,770896,7940.3
770712,770917,11079.3
770712,771253,1284.4
770712,771254,6281.3
770712,771268,3524.4
770712,771285,3958.4
770712,771294,4347.2
770712,771295,6171.7
770712,771306,4972.4
770712,771318,5269.5
770712,771329,6787.3
770712,771340,7059.2
770712,771349,5820.4
770712,771350,8508.0
770712,771360,8558.1
770712,771371,8963.6
770712,771386,9750.0
770712,771396,10611.2
770712,771499,9553.5
770712,771509,8025.8
770712,771521,8286.8
770712,771531,5563.0
770712,771542,5596.4
770712,771553,6961.7
770712,771565,4518.2
770712,771577,5187.9
770712,771578,2377.3
770713,767801,4154.7
770713,767802,9688.6
770713,770713,0.0
770713,770723,6952.9
770713,770727,5353.7
770713,770730,676.7
770713,770736,2657.8
770713,770742,2390.9
770713,770747,4631.1
770713,770753,686.7
770713,770759,7048.9
770713,770763,8653.0
770713,770766,9965.9
770713,770769,4225.5
770713,770772,8136.7
770713,770775,2528.3
770713,770780,7771.2
770713,770781,10010.6
770713,770785,5533.7
770713,770796,4300.4
770713,770805,10301.9
770713,770808,8701.8
770713,770814,5316.3
770713,770818,3484.3
770713,770934,8119.1
770713,770940,5512.6
770713,770945,3828.4
770713,770974,7405.3
770713,770998,6292.6
770713,771009,8242.1
770713,771028,9961.9
770713,771058,11173.1
770717,759271,10253.9
770717,764622,7958.0
770717,764627,8337.9
770717,764798,5832.9
770717,764803,10716.1
770717,764808,10941.2
770717,764814,4533.1
770717,764819,8048.1
770717,764824,2053.4
770717,764829,6853.0
770717,764834,2480.7
770717,764839,4212.2
770717,764848,4016.0
770717,764863,2009.4
770717,764868,2552.8
770717,764874,6055.7
770717,764879,4483.6
770717,764885,7272.3
770717,764891,4214.7
770717,764900,5385.8
770717,764910,6422.2
770717,764915,6655.9
770717,765106,7088.0
770717,765150,6109.9
770717,765472,8820.9
770717,770616,12181.6
770717,770621,4613.8
770717,770631,6286.6
770717,770634,9911.6
770717,770637,7889.1
770717,770642,9462.1
770717,770643,2785.4
770717,770652,8327.5
770717,770657,1462.0
770717,770660,8137.5
770717,770673,7238.2
770717,770681,9807.4
770717,770691,5820.1
770717,770712,6085.3
770717,770717,0.0
770717,770724,6017.6
770717,770741,4314.5
770717,770748,10269.0
770717,770760,2378.2
770717,770830,4102.7
770717,770833,3738.6
770717,770890,3039.1
770717,770896,1000.2
770717,770901,7459.7
770717,770911,6655.3
770717,770917,6625.2
770717,770929,5694.5
770717,771253,7369.7
770717,771254,6215.2
770717,771268,4525.0
770717,771285,4577.4
770717,771294,5228.7
770717,771295,6645.2
770717,771306,5853.9
770717,771318,6151.0
770717,771329,7668.8
770717,771340,7940.7
770717,771349,6701.9
770717,771350,9389.5
770717,771360,9439.6
770717,771371,9845.1
770717,771386,10631.5
770717,771396,11492.7
770717,771499,10362.0
770717,771509,8342.8
770717,771521,8603.8
770717,771531,6444.5
770717,771542,6070.0
770717,771553,7435.2
770717,771565,4099.1
770717,771577,5121.8
770717,771578,3377.9
770723,770713,10787.1
770723,770723,0.0
770723,770727,2330.4
770723,770730,7048.6
770723,770736,8954.0
770723,770742,5103.5
770723,770747,7343.8
770723,770753,6915.8
770723,770759,96.0
770723,770763,1700.1
770723,770769,6279.6
770723,770775,8757.4
770723,770780,4555.1
770723,770785,2317.7
770723,770818,9713.4
770724,764824,8540.5
770724,764834,8967.8
770724,764848,7074.3
770724,764863,8698.7
770724,764868,5881.1
770724,764874,5377.5
770724,764879,4034.7
770724,764885,3758.3
770724,764891,3881.4
770724,764900,5102.2
770724,764910,404.7
770724,764915,638.3
770724,764921,5747.0
770724,764927,5763.0
770724,764932,8521.7
770724,764937,8004.3
770724,765106,3574.0
770724,770637,1871.6
770724,770642,3444.6
770724,770643,9272.5
770724,770648,5383.7
770724,770657,8151.2
770724,770671,8721.2
770724,770682,7297.6
770724,770717,10162.5
770724,770724,0.0
770724,770741,4606.9
770724,770760,9067.4
770724,770821,9098.9
770724,770824,7513.9
770724,770833,6798.5
770724,770857,8575.0
770724,770890,9526.2
770724,770896,7495.2
770724,770901,1442.1
770724,770911,3141.3
770724,770929,5016.3
770724,771565,9904.7
770724,771578,9711.4
770727,770723,2312.9
770727,770727,0.0
770727,770730,8852.6
770727,770736,10758.0
770727,770742,6907.6
770727,770747,9147.8
770727,770753,8719.9
770727,770759,1900.1
770727,770763,3504.2
770727,770769,8083.7
770727,770775,10561.5
770727,770780,6359.2
770727,770785,4121.8
770730,767801,7653.0
770730,770713,7988.4
770730,770723,6276.3
770730,770727,4677.1
770730,770730,0.0
770730,770736,6155.3
770730,770742,1714.3
770730,770747,3954.5
770730,770753,4185.1
770730,770759,6372.3
770730,770763,7976.4
770730,770769,3548.9
770730,770775,6026.7
770730,770780,7094.6
770730,770785,4857.2
770730,770796,7745.6
770730,770808,12200.1
770730,770814,8814.6
770730,770818,6929.5
770730,770934,11083.4
770730,770940,8476.9
770730,770945,7326.7
770730,770998,9791.0
770735,767810,5890.3
770735,767811,7355.4
770735,770666,10015.2
770735,770688,6234.3
770735,770694,5271.1
770735,770700,7771.3
770735,770707,8532.9
770735,770735,0.0
770735,770754,4662.3
770735,770839,6180.3
770735,770843,7706.2
770735,770848,6362.0
770735,770851,9777.6
770735,770863,7281.0
770735,770872,3034.9
770735,770878,9704.2
770735,770881,7668.4
770735,770886,4534.3
770735,770905,1835.6
770735,770916,7664.4
770735,770922,7396.4
770735,770923,8567.4
770735,770926,6299.4
770735,770959,7201.1
770735,770995,10350.9
770735,771010,8843.2
770735,771028,9557.8
770735,771058,10769.1
770735,771119,10848.7
770735,775302,5421.8
770735,775314,2900.4
770735,775365,3439.0
770736,767801,5987.7
770736,770713,1833.2
770736,770723,8785.8
770736,770727,7186.7
770736,770730,2509.7
770736,770736,0.0
770736,770742,4223.9
770736,770747,6464.1
770736,770753,2519.7
770736,770759,8881.8
770736,770769,6058.4
770736,770772,9969.6
770736,770775,4361.3
770736,770780,9604.1
770736,770785,7366.7
770736,770796,6133.4
770736,770808,10534.7
770736,770814,7149.3
770736,770818,5317.3
770736,770934,9952.1
770736,770940,7345.6
770736,770945,5661.3
770736,770974,9238.3
770736,770998,8125.6
770736,771009,10075.1
770741,764824,7829.1
770741,764834,8256.4
770741,764839,9987.9
770741,764848,6362.9
770741,764863,7987.2
770741,764868,4949.3
770741,764874,4666.0
770741,764879,3218.6
770741,764885,3046.9
770741,764891,2949.6
770741,764900,1071.3
770741,764910,2107.7
770741,764915,2341.4
770741,764921,7450.1
770741,764927,7466.0
770741,764932,10224.8
770741,764937,9707.4
770741,765106,2862.6
770741,770621,9487.6
770741,770637,3574.6
770741,770642,5147.7
770741,770643,8561.1
770741,770648,7086.8
770741,770657,7439.8
770741,770682,9000.7
770741,770717,9451.1
770741,770724,1703.1
770741,770741,0.0
770741,770760,8356.0
770741,770824,9217.0
770741,770830,9878.4
770741,770833,5982.4
770741,770890,8814.8
770741,770896,6783.8
770741,770901,3145.2
770741,770911,2429.9
770741,770929,4304.8
770741,771268,9926.7
770741,771285,9451.2
770741,771294,10102.5
770741,771565,8972.9
770741,771577,9995.6
770741,771578,8779.6
770742,770713,11612.3
770742,770723,4562.1
770742,770727,2962.9
770742,770730,7873.8
770742,770736,9779.2
770742,770742,0.0
770742,770747,2240.3
770742,770753,7741.0
770742,770759,4658.0
770742,770763,6262.2
770742,770769,7104.8
770742,770775,9582.6
770742,770780,5380.4
770742,770785,3142.9
770742,770818,10538.6
770747,767801,8968.7
770747,770713,9372.0
770747,770723,2321.8
770747,770727,722.6
770747,770730,5633.5
770747,770736,7538.9
770747,770742,3817.3
770747,770747,0.0
770747,770753,5500.7
770747,770759,2417.8
770747,770763,4021.9
770747,770769,4864.6
770747,770775,7342.3
770747,770780,3140.1
770747,770785,902.6
770747,770796,9114.4
770747,770808,13515.8
770747,770814,10130.3
770747,770818,8298.4
770747,770940,10043.2
770747,770945,8642.4
770748,718149,7222.6
770748,718150,9281.8
770748,759271,5201.0
770748,764622,2905.1
770748,764627,3285.1
770748,764632,9197.1
770748,764798,4142.0
770748,764803,5843.8
770748,764808,6068.9
770748,764814,7726.7
770748,764819,2781.8
770748,764824,8193.0
770748,764829,4881.0
770748,764834,5674.3
770748,764839,6676.4
770748,764848,10155.7
770748,764863,8149.1
770748,764868,8692.4
770748,764879,10623.3
770748,764891,10354.4
